ds,tv_S,ooh_S,print_S,facebook_I,search_clicks_P,newsletter,type,solID
2017-01-30,311483.311361202,20467.6913608381,12275.2069416692,238243.783412977,82582.109643836,40236.8642851581,saturatedSpendReversed,4_280_2
2017-02-06,97216.9195966946,7834.77102244892,1810.42098566853,65160.8952309787,63476.3861807249,19481.4777589476,saturatedSpendReversed,4_280_2
2017-02-13,30342.330106124,242481.0503517,267.011722158657,252312.494977749,18496.5226310303,26856.1646375852,saturatedSpendReversed,4_280_2
2017-02-20,9470.13133195695,92818.6512731685,80222.0471534897,69008.7599146833,5389.74207615024,29678.0595472247,saturatedSpendReversed,4_280_2
2017-02-27,2955.7185335088,35529.7950568683,11831.6276352909,398216.113745874,34741.516280757,37912.1926821449,saturatedSpendReversed,4_280_2
2017-03-06,922.508014207456,13600.3520786774,106953.332588118,108914.147078094,51179.7731259608,26778.9513192382,saturatedSpendReversed,4_280_2
2017-03-13,77994.5235714189,5206.04119353699,15774.1175953148,29788.5771677202,51317.4328164385,36238.860328693,saturatedSpendReversed,4_280_2
2017-03-20,24342.8365195221,1992.80612384263,151230.127936173,8147.3284553288,41289.6632809575,36562.6572799049,saturatedSpendReversed,4_280_2
2017-03-27,7597.63202186323,46655.8207498924,22304.324365529,85032.3885154145,52592.3414172471,40394.5569089221,saturatedSpendReversed,4_280_2
2017-04-03,2371.29359568877,17859.2527117753,3289.57524662476,23256.7938601289,43579.9609103817,16701.8182208019,saturatedSpendReversed,4_280_2
2017-04-10,740.103403372726,945014.29399926,485.166245157847,6360.85225989484,35201.2202026201,7516.88500903424,saturatedSpendReversed,4_280_2
2017-04-17,56248.89334839,361739.410463841,71.555221508333,1739.72567824897,34337.7659509026,14842.3064645883,saturatedSpendReversed,4_280_2
2017-04-24,17555.817414925,693759.229421867,10.5533923190406,475.823885211395,33105.2892326425,23576.3501539783,saturatedSpendReversed,4_280_2
2017-05-01,280151.238467999,265562.178528393,1.5564774602314,130.140270140489,29245.6995961245,15073.3975972473,saturatedSpendReversed,4_280_2
2017-05-08,87437.8800778675,676052.812553262,0.229558611200065,35.5940305617803,24891.8665998018,14822.7762663876,saturatedSpendReversed,4_280_2
2017-05-15,27290.1983739931,258784.388139245,0.0338566778655876,9.73514969859269,7253.29530545374,25073.5308466554,saturatedSpendReversed,4_280_2
2017-05-22,8517.53183664401,175946.360897677,0.00499338548051752,123201.661460477,2113.55354075922,28995.9417430169,saturatedSpendReversed,4_280_2
2017-05-29,2658.4031231294,67350.02133675,53810.3340697877,33696.2855429175,17033.9093343023,16873.182988968,saturatedSpendReversed,4_280_2
2017-06-05,69270.7130319678,105443.728574992,7936.2701181908,111555.012350432,21539.4189682209,8444.45706313466,saturatedSpendReversed,4_280_2
2017-06-12,21620.0518409968,40362.5135133214,1170.48861483005,30510.8673482438,25771.4249622451,8025.23826045507,saturatedSpendReversed,4_280_2
2017-06-19,278695.424890898,15450.2550235067,172.630666174843,17087.5388092093,31171.2415884208,8250.82583552439,saturatedSpendReversed,4_280_2
2017-06-26,86983.5067412857,303349.160430386,34971.1272704918,4673.52939980857,27453.2675298559,4205.14603328222,saturatedSpendReversed,4_280_2
2017-07-03,61354.0841113403,116118.18694763,76955.7511486233,200976.055034233,41528.7573324179,12586.0825794901,saturatedSpendReversed,4_280_2
2017-07-10,19149.1962632447,44448.5599395587,11349.8947520315,54967.9806054817,43522.8738978274,11629.0149641402,saturatedSpendReversed,4_280_2
2017-07-17,79955.1472410023,219854.341444993,188855.283739371,15034.0242837882,41892.1493105109,6810.79680784659,saturatedSpendReversed,4_280_2
2017-07-24,24954.765912504,84157.4358898429,27853.5075262566,4111.88265742825,42857.5551919924,17720.1245933471,saturatedSpendReversed,4_280_2
2017-07-31,93175.5210361266,417414.392351788,15001.3353238198,1124.62097102579,46100.588183253,16824.5359347519,saturatedSpendReversed,4_280_2
2017-08-07,29080.9709751838,356404.901905148,73216.8200484127,307.589596747404,60863.5563265149,15367.8424592985,saturatedSpendReversed,4_280_2
2017-08-14,264429.349087219,136427.24763028,10798.4548162361,84.1273304204288,17735.1644404138,25282.098280162,saturatedSpendReversed,4_280_2
2017-08-21,82530.9280836819,52222.6091630108,86703.9540773261,51391.215141034,5167.88825222645,29075.7492505918,saturatedSpendReversed,4_280_2
2017-08-28,909927.091740784,19990.1482670334,12787.6180619963,51877.9156421464,63656.4763940011,44837.721017644,saturatedSpendReversed,4_280_2
2017-09-04,283996.945229716,7651.97362105414,1885.99444442473,14188.8756866314,58144.5673323149,37156.977480094,saturatedSpendReversed,4_280_2
2017-09-11,455157.661927359,284488.077839501,34855.8244148225,25443.1995017929,58473.2345891648,16482.9711944652,saturatedSpendReversed,4_280_2
2017-09-18,142059.058092199,108898.405257067,5140.7455933929,6958.84540333786,65785.5372445582,22231.1440557203,saturatedSpendReversed,4_280_2
2017-09-25,671816.790270421,312741.919654956,758.18792697241,86119.7287472618,83673.5372653197,32842.6597780611,saturatedSpendReversed,4_280_2
2017-10-02,1044463.84354611,229144.615298397,111.822093150367,23554.1869837305,85953.4142965673,42077.1145055934,saturatedSpendReversed,4_280_2
2017-10-09,660770.551786537,701281.634148555,138803.492191542,160852.93277855,73905.3465921574,31558.6422631454,saturatedSpendReversed,4_280_2
2017-10-16,206232.806901181,268441.659048827,20471.5697537132,163125.873072332,85833.0540709863,56041.790257004,saturatedSpendReversed,4_280_2
2017-10-23,397071.030844876,189177.040945487,3019.26962761734,215503.547777167,86289.0461285347,56460.1704788075,saturatedSpendReversed,4_280_2
2017-10-30,158768.865159683,72414.556795019,445.299954713979,237151.641053973,89764.3596495037,26353.2620240663,saturatedSpendReversed,4_280_2
2017-11-06,208170.8808202,624952.368109422,172865.008835731,171052.120558919,95955.6627289677,36026.971995276,saturatedSpendReversed,4_280_2
2017-11-13,64972.1222451061,239223.790204448,25495.1660832388,301126.815689349,27960.7298718717,33187.2328892031,saturatedSpendReversed,4_280_2
2017-11-20,434483.420557192,289018.813661424,13855.8463466944,179626.7965499,8147.53806845172,32100.6178965932,saturatedSpendReversed,4_280_2
2017-11-27,135606.429692229,110632.713103622,74056.876478427,143578.463354836,100208.438823398,53752.1751000954,saturatedSpendReversed,4_280_2
2017-12-04,259250.663252611,207052.790563533,10922.35136619,99031.3134162738,109813.541336988,36704.0582502287,saturatedSpendReversed,4_280_2
2017-12-11,80914.6107208046,79257.1655994488,1610.89374868875,110604.680939605,104199.79842621,51828.6634337063,saturatedSpendReversed,4_280_2
2017-12-18,503372.12363807,202541.631427095,237.584251097911,68905.5421502904,116435.282187854,63083.0340814278,saturatedSpendReversed,4_280_2
2017-12-25,835225.152575058,77530.3514582386,112793.373680603,202411.24480145,113481.78451288,81661.4747160802,saturatedSpendReversed,4_280_2
2018-01-01,260681.755783916,29677.6290132809,56323.1084743751,170234.321223993,121358.722673936,108864.441905973,saturatedSpendReversed,4_280_2
2018-01-08,81361.2683826336,18761.217608769,8306.86912608803,224158.242772088,125095.703140478,116183.550238777,saturatedSpendReversed,4_280_2
2018-01-15,318562.929764862,7181.55464999269,117330.146774514,61308.4277087446,121191.68020114,54851.1782365938,saturatedSpendReversed,4_280_2
2018-01-22,99426.5361893659,109270.007461367,162410.218922408,16768.1690471675,94865.8522574426,30728.5874750757,saturatedSpendReversed,4_280_2
2018-01-29,219800.972571046,41827.1642359785,23953.2310959284,4586.18013383306,95078.3117834784,25291.1730591863,saturatedSpendReversed,4_280_2
2018-02-05,68601.9850769324,16010.9046267071,39133.7658797693,24912.5941242885,113266.52187533,65779.5678329161,saturatedSpendReversed,4_280_2
2018-02-12,90150.4354524601,107726.769942883,5771.6820037039,6813.7221144224,33004.978878922,44571.9465895238,saturatedSpendReversed,4_280_2
2018-02-19,28136.8128413973,41236.4326103442,48186.9088715244,1863.58790340927,9617.39278969907,36456.933787333,saturatedSpendReversed,4_280_2
2018-02-26,101452.56830648,121105.780099961,82127.893714302,509.700838310127,69524.7714213145,33275.1022305842,saturatedSpendReversed,4_280_2
2018-03-05,31664.3165658788,46357.746941294,12112.7132923845,139.405790356749,80685.5684303745,30810.5869080925,saturatedSpendReversed,4_280_2
2018-03-12,408284.635945682,187628.153862179,155437.455449763,38.1281978060341,71942.1080981551,20500.5498195059,saturatedSpendReversed,4_280_2
2018-03-19,127429.538525964,71821.6625880759,22924.8462076764,10.4282574218459,68175.7606552467,20823.4547046537,saturatedSpendReversed,4_280_2
2018-03-26,187850.777339604,181083.415774151,25799.7601883338,2.85218182641388,58942.3556937605,31878.0129881024,saturatedSpendReversed,4_280_2
2018-04-02,58630.0236664159,69316.4203788978,3805.10304161303,0.780086340588787,66128.803357612,22764.996207965,saturatedSpendReversed,4_280_2
2018-04-09,18298.9909533889,47641.4410310474,561.199369746072,0.213357610352048,68306.2241116021,50039.9362030418,saturatedSpendReversed,4_280_2
2018-04-16,5711.29003490438,18236.5355758655,82.7690417734074,55857.9624971378,64461.7373117402,40763.5846464874,saturatedSpendReversed,4_280_2
2018-04-23,1782.54822606802,303893.713064348,12.2072736453497,15277.4388903265,51322.7157955462,18127.025232203,saturatedSpendReversed,4_280_2
2018-04-30,556.350344464941,116326.63474575,1.80040177655319,392277.440683324,40275.2941982616,13772.2348627759,saturatedSpendReversed,4_280_2
2018-05-07,173.642261824813,156417.351096246,0.265534029234343,107289.889573044,52014.0402642381,5599.89146701343,saturatedSpendReversed,4_280_2
2018-05-14,54.1954101253134,59874.5656347882,51027.3724958811,415170.579067011,15156.4846514678,21544.4302765775,saturatedSpendReversed,4_280_2
2018-05-21,7120.21490566746,72210.2195420102,7525.82228951865,113551.28019721,4416.48112361925,27645.5452993175,saturatedSpendReversed,4_280_2
2018-05-28,2222.28714909469,27641.1504169394,32650.6199792341,70590.0651015185,34856.7238848761,39146.4591045263,saturatedSpendReversed,4_280_2
2018-06-04,693.597066726242,10580.6795937986,4815.5088452998,19306.7444217622,52781.6850171618,41687.2385080741,saturatedSpendReversed,4_280_2
2018-06-11,62576.5782760712,4050.14910660231,41395.2200648536,5280.49350331635,43555.9774801462,23626.4577471251,saturatedSpendReversed,4_280_2
2018-06-18,19530.7483804374,34293.3453856901,6105.2148015019,1444.24202389794,55182.2911916548,32395.571070557,saturatedSpendReversed,4_280_2
2018-06-25,6095.73330483337,13127.0549254381,78781.4336180381,104624.022010469,51202.1785878797,29385.0377712688,saturatedSpendReversed,4_280_2
2018-07-02,111567.136646311,320214.869084,11619.1573291516,28615.2059844113,43081.7049123072,25897.0690528178,saturatedSpendReversed,4_280_2
2018-07-09,34821.1700510669,122574.164962094,87872.9961957551,280877.858166813,50874.7697640568,25052.4115502613,saturatedSpendReversed,4_280_2
2018-07-16,77286.4201013782,158515.825925427,12960.0353902248,76821.5330806089,55348.1651382066,18599.2066812169,saturatedSpendReversed,4_280_2
2018-07-23,97088.5306562794,60677.8350164275,40706.4235838927,21011.0828364056,57986.1789982762,29593.9132358819,saturatedSpendReversed,4_280_2
2018-07-30,30302.2586902818,23226.7008091222,6003.62697411032,5746.63879065088,85672.7468479011,20229.9944272832,saturatedSpendReversed,4_280_2
2018-08-06,107268.824659946,182467.884625835,54886.4508372612,1571.7351479379,92903.1326947,67058.9277486415,saturatedSpendReversed,4_280_2
2018-08-13,33479.6257835625,69846.377385256,8094.98225951124,145640.926314015,27071.2464866648,45061.4886261139,saturatedSpendReversed,4_280_2
2018-08-20,472172.711308861,226296.301809206,1193.89643130861,39833.5394314986,7888.34956459514,36644.2551209491,saturatedSpendReversed,4_280_2
2016-11-21,94620.3906673291,101425.371361828,28119.781516735,46453.9964808597,388.175050234193,0.111225576841038,decompMedia,4_280_2
2016-11-28,13609.7110559652,67929.6417147206,12369.305218479,42951.0264844304,26199.1724362031,0.185337269241301,decompMedia,4_280_2
2016-12-05,47221.4518592481,118697.83921896,130.467165908237,33507.5318283288,28522.4798976281,0.479000859825619,decompMedia,4_280_2
2016-12-12,5948.90289576363,82433.821388061,1.33010931462254,32729.4637313463,26807.1543594098,0.236346749197808,decompMedia,4_280_2
2016-12-19,676.326865602967,132638.427038095,0.0135556468430134,26214.2976125429,25042.7705803259,0.0388130277988686,decompMedia,4_280_2
2016-12-26,313810.431492484,94945.3868469243,0.000138150224648715,41745.8712342524,30273.3568111003,0.00332313674222523,decompMedia,4_280_2
2017-01-02,266774.652075804,144980.471530175,239354.256902098,42423.4724279026,28481.8430114751,0.290341501375665,decompMedia,4_280_2
2017-01-09,79083.5411041405,106681.814912185,7043.84235533602,42703.1968428767,28769.5558263121,0.189990983027198,decompMedia,4_280_2
2017-01-16,31352.9669538623,72233.0623157297,1488.64680457395,42254.9493258591,28630.9373056523,0.3028490942729,decompMedia,4_280_2
2017-01-23,3792.20148426163,45631.3395236982,63335.0797347411,47466.2910431931,28498.3441436789,0.118901639403155,decompMedia,4_280_2
2017-01-30,166052.400352498,27408.3388351094,780.468743571353,44460.3368614383,29561.2594663066,0.183431943501248,decompMedia,4_280_2
2017-02-06,30371.6730100334,15926.0542716456,7.9710134041117,25744.6044984712,25381.1071924069,0.0289380749114906,decompMedia,4_280_2
2017-02-13,3664.46982093481,91235.2076121526,0.0812370842429547,45377.314407448,5710.31545962903,0.0679140683732149,decompMedia,4_280_2
2017-02-20,414.373760087598,59847.2637603232,58857.0114251077,26458.4560287475,616.649908381723,0.0877892611378879,decompMedia,4_280_2
2017-02-27,46.5015736101867,36917.6124855766,714.717110043251,52734.2807092267,14280.763040898,0.159896257574809,decompMedia,4_280_2
2017-03-06,5.21399329273253,21822.8135307775,100973.892695985,32566.6798620613,21464.0015760349,0.0674082446070437,decompMedia,4_280_2
2017-03-13,20633.0132166752,12555.0417821333,1420.89375427924,17306.1113285978,21514.4376997628,0.143722018851693,decompMedia,4_280_2
2017-03-20,2430.09608246086,7106.47512579205,170231.315832276,8318.42065662549,17414.7883321313,0.146797730626345,decompMedia,4_280_2
2017-03-27,273.997176508519,42557.6688854906,3242.24659947308,29161.157539691,21974.0425683015,0.18506919541714,decompMedia,4_280_2
2017-04-03,30.7382598965909,25417.6735958075,33.3380418170611,15139.7377837829,18427.8190260225,0.0190405016020971,decompMedia,4_280_2
2017-04-10,3.44640362731122,144632.429782974,0.339790289964373,7179.8007384842,14511.404009929,0.00209656262312301,decompMedia,4_280_2
2017-04-17,11448.0004869974,106341.865526413,0.00346292192911161,3245.43714842795,14077.0062511324,0.013779677787432,decompMedia,4_280_2
2017-04-24,1318.65512714629,132249.756014071,3.52918185905416e-05,1433.8194072055,13448.4615801473,0.0482492531748038,decompMedia,4_280_2
2017-05-01,147685.610128498,94586.1484312777,3.59670958013163e-07,626.923167876314,11425.8991478125,0.0143768009439677,decompMedia,4_280_2
2017-05-08,25248.8975739148,131209.67384511,3.66552938307449e-09,272.862707087846,9086.01700844193,0.0137299333335448,decompMedia,4_280_2
2017-05-15,3007.73610021356,93627.84525839,3.73566599104665e-11,118.523295689236,1077.32787726236,0.056761637064016,decompMedia,4_280_2
2017-05-22,339.586819669689,79886.9149537758,3.80714459993153e-13,34337.291013814,103.64517439116,0.0827400204358477,decompMedia,4_280_2
2017-05-29,38.1022356087516,51229.0637138326,25119.552912259,18473.2902557242,4980.75818816246,0.019578811999897,decompMedia,4_280_2
2017-06-05,16690.8323453963,63545.1910959433,274.858043494432,32907.1275808234,7290.56380710175,0.00289662840038378,decompMedia,4_280_2
2017-06-12,1947.00353618225,39475.9700454645,2.80327634243716,17528.3074396138,9560.40414721564,0.00251462778269757,decompMedia,4_280_2
2017-06-19,146801.181398956,23444.2717142886,0.0285693638648069,12759.2955233157,12444.0477273056,0.00271590900106163,decompMedia,4_280_2
2017-06-26,25019.0433517299,99582.044439679,9362.51774279907,5963.27839942694,10466.4089845205,0.000416600888327098,decompMedia,4_280_2
2017-07-03,13406.8208511426,66442.5298247177,54110.3271445736,41766.430123006,17522.6443663352,0.00875017948433895,decompMedia,4_280_2
2017-07-10,1551.56293322891,41505.8776693293,647.081725890578,23703.3878233824,18403.1181875551,0.00703255244949465,decompMedia,4_280_2
2017-07-17,21562.7263460627,87688.0748935629,217938.006541488,11868.4284965908,17685.6390355629,0.00159374986936922,decompMedia,4_280_2
2017-07-24,2545.38952037612,57111.3367741171,5486.89410427854,5517.01408631998,18113.1628208195,0.0223758929623692,decompMedia,4_280_2
2017-07-31,28214.8864121134,111942.454029415,1260.3266205541,2469.65531976966,19490.224228556,0.0194250591315826,decompMedia,4_280_2
2017-08-07,3385.92630020798,105765.542759275,48843.6078925544,1086.23619686322,24642.7490770697,0.0151605538762432,decompMedia,4_280_2
2017-08-14,137998.147273038,71476.1414847291,574.404564450135,474.008133162915,5327.54777426859,0.0580094980705796,decompMedia,4_280_2
2017-08-21,22807.375767335,45086.8000068121,68621.0296955508,22927.5391177803,569.552128044162,0.0833228203289372,decompMedia,4_280_2
2017-08-28,324864.74125101,27054.0196024744,860.629520063548,23035.1448189379,25430.2866534252,0.232945634590467,decompMedia,4_280_2
2017-09-04,150009.132452124,15710.2132814399,8.79163307273012,11483.8167595409,23823.0076069853,0.152511620402239,decompMedia,4_280_2
2017-09-11,233067.924287649,97158.2425560819,9290.61386014527,15899.1383795793,23924.9803991181,0.018366395390039,decompMedia,4_280_2
2017-09-18,57207.3496882641,64504.1725039752,97.1487955146645,7575.44948931501,25995.5798595732,0.0412674800373205,decompMedia,4_280_2
2017-09-25,291852.66740156,100741.56519883,0.990339259782314,29330.7973932449,29746.8277313532,0.113170033381998,decompMedia,4_280_2
2017-10-02,336159.808245156,89178.5068255026,0.010092912406177,15245.2890104385,30119.3978934458,0.202826200289443,decompMedia,4_280_2
2017-10-09,289708.662439403,132683.567227191,151863.367458897,38315.8545345641,27900.4773289124,0.102492929341183,decompMedia,4_280_2
2017-10-16,100019.265077588,94987.1486298807,2644.48951999932,38530.1876239988,30100.2234789164,0.361103163561906,decompMedia,4_280_2
2017-10-23,209304.114875498,82383.2584188362,27.1469571236104,42866.6050709211,30172.5826507575,0.365895589821004,decompMedia,4_280_2
2017-10-30,68126.1603732875,53091.558460212,0.276684410723895,44387.0606232325,30699.5457969741,0.0646564340638717,decompMedia,4_280_2
2017-11-06,101321.192097795,128048.037536829,199187.101603439,39258.2138438143,31540.2751456518,0.14172386561139,decompMedia,4_280_2
2017-11-13,14871.5093316482,90741.5046909935,4451.64702828516,48221.6797071804,10738.9136540859,0.116120162231288,decompMedia,4_280_2
2017-11-20,225091.662894301,97752.6211993082,1042.52503608219,40013.8230438933,1337.48007477115,0.106938083892787,decompMedia,4_280_2
2017-11-27,53088.6931319934,64977.7280257398,50010.4068787391,36597.9309309717,32053.6112564093,0.334756737154336,decompMedia,4_280_2
2017-12-04,134743.994417898,85549.9071939863,590.296796365985,31233.3267291164,33052.1735542741,0.14814921190893,decompMedia,4_280_2
2017-12-11,22023.3013728789,55480.8745156259,6.02563009481864,32785.3433652512,32493.6807278309,0.312548032569701,decompMedia,4_280_2
2017-12-18,249782.636509421,84771.5495535096,0.0614102616629723,26439.6717303518,33632.0698351041,0.440047101814166,decompMedia,4_280_2
2017-12-25,316722.327018543,54890.7879435927,110509.232498118,41878.2401189722,33383.1382914361,0.617253051917724,decompMedia,4_280_2
2018-01-01,135646.24772797,33544.3816232996,27799.7262478883,39184.4519815051,34015.4905015708,0.782216792688223,decompMedia,4_280_2
2018-01-08,22238.9527779688,26121.787057763,306.59397016826,43490.548307987,34282.62769419,0.811508397499487,decompMedia,4_280_2
2018-01-15,170018.69365582,15143.6283255336,117897.922478527,25000.2996133509,34003.0872082379,0.347423712317516,decompMedia,4_280_2
2018-01-22,31573.3180260292,64606.0742152431,185701.329078945,12624.5173092953,31400.7071031475,0.0958633345450251,decompMedia,4_280_2
2018-01-29,109098.480253232,40216.6205479716,3840.09797423976,5895.45328796743,31428.1848527134,0.0580641363646027,decompMedia,4_280_2
2018-02-05,16402.290076145,23916.5230190962,12160.9560439172,15718.2872197105,33364.4013276229,0.468939834414699,decompMedia,4_280_2
2018-02-12,26636.6421447437,64181.3093453379,128.194076015766,7480.88805278344,13396.8882480619,0.230000335222609,decompMedia,4_280_2
2018-02-19,3183.99196976454,39919.7117427913,19597.5793566696,3387.53718662029,1815.65630048262,0.145790542146562,decompMedia,4_280_2
2018-02-26,32688.5470085395,67733.080179607,61683.4588561931,1497.82261915808,26919.8317074021,0.116878102483674,decompMedia,4_280_2
2018-03-05,3967.06560385276,42417.3522616926,755.992815190653,655.146594950915,29227.1538580134,0.0965085329095761,decompMedia,4_280_2
2018-03-12,214225.710818987,82098.083485689,176176.622204684,285.192305672972,27473.9060089601,0.0332066321892895,decompMedia,4_280_2
2018-03-19,47970.0671148191,52877.8596292382,3460.48876258582,123.887536884156,26596.0964885155,0.034632661470159,decompMedia,4_280_2
2018-03-26,87626.7469624381,80872.7069618818,4578.52410772057,53.7677017841111,24069.1389685678,0.105101329898687,decompMedia,4_280_2
2018-04-02,12345.594165136,51962.3546977239,47.2521527996298,23.326163553511,26083.996939762,0.0439628781006724,decompMedia,4_280_2
2018-04-09,1425.10906626022,43017.942813725,0.481624955495125,10.1179028148989,26627.873798101,0.291926466532062,decompMedia,4_280_2
2018-04-16,160.305653378269,25714.3366548382,0.00490841061472609,23891.2477257742,25647.5613760862,0.188919400544975,decompMedia,4_280_2
2018-04-23,17.9790559915629,99650.1011403944,5.00232870427701e-05,11977.1565953159,21516.3701303488,0.0238015571427791,decompMedia,4_280_2
2018-04-30,2.01576931039078,66497.2346071091,5.09804376564101e-07,52492.0685525524,16951.8283820194,0.0112166811432736,decompMedia,4_280_2
2018-05-07,0.225994886876347,75928.1125764268,5.19559024792895e-09,32354.1000388959,21767.2365345429,0.000924572357785439,decompMedia,4_280_2
2018-05-14,0.0253369646857918,48312.7946730882,22302.9818543289,53405.7336326869,4084.32065303398,0.0379455147270447,decompMedia,4_280_2
2018-05-21,242.557018675064,53018.0342209087,242.04016960882,33160.3389393785,422.883309538392,0.0732025688910971,decompMedia,4_280_2
2018-05-28,27.2091635895033,32286.1598218419,7973.51917101624,26743.8165061706,14338.7013370621,0.17224793901742,decompMedia,4_280_2
2018-06-04,3.05069281737053,18925.5388764753,83.0697964825793,13661.5238583392,22041.1544051336,0.198666759880529,decompMedia,4_280_2
2018-06-11,13894.7656748288,10832.5985314822,13846.3310392046,6420.19159950945,18417.4451358034,0.0485214948579867,decompMedia,4_280_2
2018-06-18,1609.92253409116,36232.0803022364,146.658607729434,2889.16245432288,22866.792125117,0.109395207841745,decompMedia,4_280_2
2018-06-25,181.172993171405,21390.8927848386,56747.7062745605,31999.7567386581,21472.2213644394,0.0856013878928704,decompMedia,4_280_2
2018-07-02,38435.5549852931,101642.929153537,684.405484885781,16938.4174960161,18211.2780246771,0.0617769431215644,decompMedia,4_280_2
2018-07-09,4733.1506666448,68105.9035903328,70424.0400280731,47099.654342966,21351.6874214299,0.0566361247840289,decompMedia,4_280_2
2018-07-16,20301.0673588406,76370.683064586,888.627367228463,27826.4847530701,22922.1369277348,0.0255235111286619,decompMedia,4_280_2
2018-07-23,30302.3308318168,48636.5684697523,13320.7286059161,14317.6614387654,23773.5771428575,0.0871580834140884,decompMedia,4_280_2
2018-07-30,3655.4675709279,29376.6795729321,140.881315969622,6755.65824776819,30074.601124943,0.0320391232114474,decompMedia,4_280_2
2018-08-06,35958.1517354174,81134.7236946976,26251.679519953,3046.11255849984,31140.5350394864,0.482318340656596,decompMedia,4_280_2
2018-08-13,4400.16201081854,52157.7397395018,288.202498997181,36811.8268296258,10260.9292810712,0.235432037701243,decompMedia,4_280_2
2018-08-20,239257.499208088,88726.7820773368,2.93948361183299,20153.8444014402,1259.59311874016,0.147577012707034,decompMedia,4_280_2
2015-11-23,167687.6,0,95463.6666666667,72903852.7125913,0,19401.6538461538,rawMedia,4_308_2
2015-11-30,214600.9,0,0,16581099.5453259,29511.7154573556,14791,rawMedia,4_308_2
2015-12-07,0,248022,3404,49954773.6704713,36132.358958479,14544,rawMedia,4_308_2
2015-12-14,625877.3,0,132600,31649297.028794,36804.2109583039,2800,rawMedia,4_308_2
2015-12-21,0,520005,0,8802269.47875135,28401.7440689961,15478,rawMedia,4_308_2
2015-12-28,249189.8,0,239417.333333333,49902081.1072813,38061.7759105633,13817,rawMedia,4_308_2
2016-01-04,5152.9,425163,0,41147695.8176496,36289.5137845771,28817,rawMedia,4_308_2
2016-01-11,22141.7,0,176859.666666667,56554690.6011959,34765.1089945226,19082,rawMedia,4_308_2
2016-01-18,0,0,0,35730563.6390355,28023.4815016389,19679,rawMedia,4_308_2
2016-01-25,0,0,84329.3333333333,31861260.5535892,21069.7392458096,15095,rawMedia,4_308_2
2016-02-01,123838.7,79645,0,0,28023.9772998262,9795,rawMedia,4_308_2
2016-02-08,0,0,35726.6666666667,34249657.5537999,21323.3319736086,10876,rawMedia,4_308_2
2016-02-15,497073.3,0,18363,15189759.0246453,0,19401.6538461538,rawMedia,4_308_2
2016-02-22,0,0,0,0,0,19401.6538461538,rawMedia,4_308_2
2016-02-29,311672.2,0,0,32458460.7268688,16067.6701187622,583,rawMedia,4_308_2
2016-03-07,0,0,123795.666666667,0,28877.3841721821,8224,rawMedia,4_308_2
2016-03-14,148293.3,82489,0,0,17065.2347626397,5311,rawMedia,4_308_2
2016-03-21,0,0,0,0,21110.4573525488,7428,rawMedia,4_308_2
2016-03-28,0,123916,101845.666666667,80241679.4620443,18271.1453880183,10025,rawMedia,4_308_2
2016-04-04,0,0,0,3439178.32292279,13909.6565939253,9460,rawMedia,4_308_2
2016-04-11,0,124526,0,0,13329.7718956368,2964,rawMedia,4_308_2
2016-04-18,83450.5,0,0,28249364.1045741,17090.7233280363,11663,rawMedia,4_308_2
2016-04-25,0,0,0,0,12314.6742164972,6317,rawMedia,4_308_2
2016-05-02,0,0,93889.3333333333,0,11055.0434847595,5408,rawMedia,4_308_2
2016-05-09,0,93671,0,0,13268.1427125586,1900,rawMedia,4_308_2
2016-05-16,0,0,0,50755966.7683567,0,19401.6538461538,rawMedia,4_308_2
2016-05-23,0,233330,0,0,0,19401.6538461538,rawMedia,4_308_2
2016-05-30,0,0,0,0,13697.3625576124,9003,rawMedia,4_308_2
2016-06-06,0,0,0,0,9330.99615876563,4305,rawMedia,4_308_2
2016-06-13,0,0,0,0,14439.943109639,7217,rawMedia,4_308_2
2016-06-20,153542.9,232328,0,33454960.6557654,13426.1853670003,1983,rawMedia,4_308_2
2016-06-27,0,0,0,0,11025.0915131764,3437,rawMedia,4_308_2
2016-07-04,75907.6,0,38763,0,13000.9753927588,4147,rawMedia,4_308_2
2016-07-11,0,0,0,0,17558.7421924574,8479,rawMedia,4_308_2
2016-07-18,14253.1,599331,35855,33729872.8687114,12646.6102778097,6348,rawMedia,4_308_2
2016-07-25,0,0,0,0,18869.8338730028,13762,rawMedia,4_308_2
2016-08-01,211351.9,307907,0,53605561.3881105,20555.155102862,11841,rawMedia,4_308_2
2016-08-08,0,0,6058.33333333333,0,21913.056334795,17162,rawMedia,4_308_2
2016-08-15,214730.1,0,0,15373941.6231327,0,19401.6538461538,rawMedia,4_308_2
2016-08-22,0,0,104848,11664166.5346404,0,19401.6538461538,rawMedia,4_308_2
2016-08-29,179933.7,299336,0,0,27453.5393575206,2453,rawMedia,4_308_2
2016-09-05,159463.8,164644,23110.3333333333,3879870.3646725,21811.126985494,3186,rawMedia,4_308_2
2016-09-12,0,300217,0,0,30396.4989346336,11247,rawMedia,4_308_2
2016-09-19,0,61302,191524.666666667,54564098.3619797,31697.6806069724,15280,rawMedia,4_308_2
2016-09-26,0,304454,0,0,22420.1181496028,2886,rawMedia,4_308_2
2016-10-03,1084024.8,228506,73598.6666666667,42679536.9426691,28940.1273785625,14067,rawMedia,4_308_2
2016-10-10,0,0,80428.3333333333,46050657.171974,37640.4867839068,24098,rawMedia,4_308_2
